local_date,tmin,tmax,p0max,p0min,sshn,umax,umin
2006-04-23,11.0,26.8,868.2,865.9,4.7,70.0,21.0
2006-04-24,14.0,24.6,865.9,859.5,3.3,95.0,22.0
2006-04-25,11.0,19.4,863.0,860.4,6.8,94.0,37.0
2006-04-26,7.0,18.4,864.1,860.2,6.5,92.0,44.0
2006-04-27,5.6,16.2,867.8,863.4,10.0,89.0,41.0
2006-04-28,8.0,19.6,868.3,866.7,11.9,67.0,26.0
2006-04-29,9.8,21.2,868.4,866.7,4.8,76.0,27.0
2006-04-30,9.8,24.8,868.1,866.6,9.5,71.0,23.0
2006-05-01,11.8,24.0,870.3,868.5,4.0,58.0,26.0
2006-05-02,10.8,25.2,870.0,867.9,1.2,72.0,34.0
2006-05-03,16.4,24.4,870.3,867.5,3.5,71.0,35.0
2006-05-04,14.0,25.0,871.2,869.3,3.2,75.0,33.0
2006-05-05,14.0,21.8,871.3,870.0,6.2,85.0,49.0
2006-05-06,11.6,24.8,871.8,869.9,7.7,78.0,44.0
2006-05-07,13.0,27.0,869.9,866.9,8.0,75.0,32.0
2006-05-08,14.0,28.4,867.8,866.0,9.8,79.0,25.0
2006-05-09,15.0,28.8,868.2,866.1,10.4,56.0,26.0
2006-05-10,14.6,22.6,870.9,868.0,0.5,84.0,50.0
2006-05-11,10.2,26.2,870.4,868.3,12.0,80.0,29.0
2006-05-12,10.4,28.8,870.5,869.0,12.8,67.0,22.0
2006-05-13,11.8,28.8,868.7,866.7,11.5,44.0,14.0
2006-05-14,15.6,28.2,867.9,866.4,11.6,47.0,19.0
2006-05-15,13.4,27.4,867.5,866.2,12.2,48.0,21.0
2006-05-16,12.2,29.6,867.3,866.1,12.0,46.0,18.0
2006-05-17,15.0,30.0,868.1,866.6,11.0,46.0,18.0
2006-05-18,16.2,26.6,869.1,866.5,6.4,47.0,18.0
2006-05-19,7.6,26.2,867.2,865.4,12.8,50.0,19.0
2006-05-20,9.0,28.0,865.2,863.3,10.0,52.0,12.0
2006-05-21,16.6,27.0,865.1,861.7,9.4,48.0,22.0
2006-05-22,12.4,28.2,865.6,863.7,11.7,54.0,20.0
2006-05-23,13.0,27.6,865.6,863.9,12.2,47.0,20.0
2006-05-24,13.4,28.6,865.9,863.9,8.6,50.0,25.0
2006-05-25,13.6,28.2,865.8,864.2,11.7,56.0,23.0
2006-05-26,13.6,28.8,867.5,865.1,12.4,58.0,21.0
2006-05-27,14.0,29.4,870.5,867.3,12.5,49.0,19.0
2006-05-28,14.0,31.2,870.3,866.7,9.5,40.0,17.0
2006-05-29,14.2,31.0,866.8,865.3,12.9,41.0,14.0
2006-05-30,13.4,33.6,864.8,862.0,13.1,33.0,14.0
2006-05-31,16.6,35.6,864.9,862.1,13.0,30.0,13.0
2006-06-01,16.6,36.0,865.0,864.0,13.0,31.0,12.0
2006-06-02,18.4,36.6,864.7,863.0,12.8,30.0,12.0
2006-06-03,22.0,35.6,864.3,862.8,9.1,29.0,14.0
2006-06-04,18.4,34.6,864.8,863.5,11.1,41.0,21.0
2006-06-05,19.4,34.6,866.1,864.3,12.8,38.0,18.0
2006-06-06,22.6,34.8,865.8,863.8,13.0,32.0,18.0
2006-06-07,20.4,34.6,866.3,864.3,12.0,36.0,18.0
2006-06-08,18.6,33.2,867.4,864.7,11.6,36.0,13.0
2006-06-09,13.2,31.6,869.2,866.4,11.7,30.0,12.0
2006-06-10,16.0,33.4,869.0,867.9,11.3,28.0,9.0
2006-06-11,16.4,35.2,867.2,866.2,10.2,34.0,14.0
2006-06-12,14.8,35.6,866.0,865.2,10.3,28.0,11.0
2006-06-13,17.6,37.0,865.2,864.3,10.1,31.0,11.0
2006-06-14,20.0,37.0,865.6,863.8,11.8,29.0,12.0
2006-06-15,18.6,37.0,867.1,865.1,10.0,29.0,11.0
2006-06-16,20.2,37.6,866.3,864.6,9.9,27.0,11.0
2006-06-17,19.6,37.0,865.9,864.3,9.8,29.0,11.0
2006-06-18,19.2,36.2,866.1,864.7,11.0,32.0,12.0
2006-06-19,19.8,37.2,865.0,863.3,12.5,25.0,14.0
2006-06-20,22.4,35.6,864.7,863.4,12.5,25.0,9.0
2006-06-21,19.2,36.6,864.1,862.7,12.9,26.0,11.0
2006-06-22,19.2,35.8,864.8,862.6,12.8,27.0,11.0
2006-06-23,19.2,36.0,863.5,862.2,12.5,28.0,13.0
2006-06-24,19.4,35.6,864.7,862.6,12.4,34.0,15.0
2006-06-25,17.2,34.2,864.3,862.9,12.8,34.0,15.0
2006-06-26,19.0,35.0,863.0,861.6,12.8,30.0,15.0
2006-06-27,22.8,35.4,861.7,860.8,12.9,26.0,12.0
2006-06-28,19.0,35.2,862.3,860.0,12.9,34.0,15.0
2006-06-29,19.8,34.2,863.0,861.8,12.8,42.0,13.0
2006-06-30,19.0,33.2,862.5,860.7,12.7,33.0,19.0
2006-07-01,19.6,33.0,860.9,859.6,12.8,41.0,21.0
2006-07-02,20.0,33.2,860.3,859.4,12.4,52.0,23.0
2006-07-03,19.0,34.2,861.2,858.8,12.2,49.0,23.0
2006-07-04,20.0,33.8,862.1,860.2,12.5,49.0,21.0
2006-07-05,19.4,36.2,862.4,861.2,12.3,36.0,17.0
2006-07-06,19.8,36.4,861.7,860.7,12.5,34.0,16.0
2006-07-07,23.2,35.2,861.7,859.9,12.6,27.0,13.0
2006-07-08,22.6,34.4,863.8,860.6,12.7,31.0,17.0
2006-07-09,19.8,32.4,863.4,861.6,12.8,39.0,10.0
2006-07-10,17.8,35.6,860.6,859.6,12.5,33.0,16.0
2006-07-11,21.4,37.4,858.8,857.8,12.7,38.0,15.0
2006-07-12,21.8,37.4,860.3,857.6,12.5,40.0,16.0
2006-07-13,20.8,38.0,861.5,859.6,12.7,37.0,14.0
2006-07-14,21.0,35.8,862.7,860.8,11.7,39.0,18.0
2006-07-15,18.8,33.6,863.7,861.6,12.1,42.0,17.0
2006-07-16,18.0,33.4,864.5,863.1,12.8,39.0,16.0
2006-07-17,20.8,36.6,863.4,860.3,12.7,40.0,15.0
2006-07-18,20.8,37.6,862.3,859.5,12.4,30.0,14.0
2006-07-19,20.6,37.0,863.4,862.2,11.8,35.0,15.0
2006-07-20,21.4,38.8,863.3,861.6,11.3,32.0,14.0
2006-07-21,22.0,38.4,862.8,861.4,11.8,34.0,14.0
2006-07-22,22.0,38.0,863.8,862.6,12.0,38.0,11.0
2006-07-23,22.2,38.0,863.6,862.2,12.2,28.0,10.0
2006-07-24,21.8,39.0,863.5,861.6,12.3,26.0,11.0
2006-07-25,21.4,37.8,863.4,861.8,12.2,24.0,11.0
2006-07-26,23.4,36.8,863.6,861.9,12.4,24.0,14.0
2006-07-27,24.2,36.8,862.4,859.7,12.5,24.0,10.0
2006-07-28,24.2,35.6,858.0,856.3,12.4,30.0,14.0
2006-07-29,18.4,34.8,858.9,855.9,12.0,36.0,16.0
2006-07-30,18.0,32.8,860.3,858.1,10.6,51.0,20.0
2006-07-31,19.8,34.8,861.5,859.2,11.7,42.0,18.0
2006-08-01,19.8,33.4,861.7,860.5,11.7,38.0,17.0
2006-08-02,20.8,33.8,862.1,860.2,12.3,37.0,11.0
2006-08-03,18.8,37.2,860.3,859.1,12.5,32.0,11.0
2006-08-04,19.8,38.0,861.4,859.0,12.1,31.0,12.0
2006-08-05,21.0,37.8,861.9,860.4,12.3,31.0,12.0
2006-08-06,22.2,37.2,861.7,860.7,11.8,35.0,16.0
2006-08-07,22.6,36.6,861.0,859.9,11.7,36.0,16.0
2006-08-08,22.4,37.0,861.7,860.3,11.6,37.0,15.0
2006-08-09,22.0,37.4,862.9,861.3,11.0,28.0,13.0
2006-08-10,23.4,39.2,862.2,859.6,9.8,28.0,14.0
2006-08-11,26.6,38.6,862.1,860.7,11.3,32.0,12.0
2006-08-12,22.0,38.6,862.6,861.3,11.5,32.0,13.0
2006-08-13,22.4,38.4,863.5,862.2,11.7,33.0,15.0
2006-08-14,23.0,38.2,862.6,861.4,9.6,28.0,13.0
2006-08-15,22.8,37.2,862.1,861.2,5.2,30.0,14.0
2006-08-16,23.2,37.0,863.6,861.8,4.8,28.0,14.0
2006-08-17,24.6,36.8,864.2,862.5,6.4,27.0,15.0
2006-08-18,23.0,36.4,864.8,863.2,8.0,31.0,15.0
2006-08-19,21.4,37.6,866.0,864.6,11.0,32.0,15.0
2006-08-20,21.6,36.6,866.8,865.3,11.3,29.0,15.0
2006-08-21,21.4,37.0,866.2,864.5,11.8,32.0,12.0
2006-08-22,22.4,37.4,865.3,863.5,10.3,31.0,15.0
2006-08-23,21.4,36.2,864.8,863.3,10.5,32.0,16.0
2006-08-24,20.4,36.0,865.0,863.3,9.8,33.0,15.0
2006-08-25,21.4,37.0,866.4,863.6,10.8,29.0,13.0
2006-08-26,22.8,38.0,868.0,865.9,8.2,26.0,11.0
2006-08-27,25.0,38.6,866.2,864.3,8.6,21.0,8.0
2006-08-28,25.2,37.8,864.7,863.7,9.0,25.0,13.0
2006-08-29,23.6,37.2,865.9,864.1,10.6,31.0,14.0
2006-08-30,19.0,36.2,865.8,864.3,11.3,32.0,12.0
2006-08-31,21.4,36.6,865.6,863.1,8.9,27.0,13.0
2006-09-01,21.8,36.4,864.0,862.2,9.4,27.0,14.0
2006-09-02,22.0,37.0,866.3,862.0,9.1,27.0,14.0
2006-09-03,20.8,36.6,869.2,866.0,10.0,23.0,12.0
2006-09-04,20.4,35.0,867.2,864.6,11.0,30.0,11.0
2006-09-05,16.4,31.4,865.5,864.0,11.5,41.0,10.0
2006-09-06,13.8,30.0,866.9,864.9,11.4,38.0,16.0
2006-09-07,15.8,32.4,868.3,866.3,11.5,35.0,10.0
2006-09-08,17.0,35.0,867.9,866.4,11.5,26.0,10.0
2006-09-09,17.8,36.0,869.2,866.7,11.5,26.0,9.0
2006-09-10,17.4,35.4,869.4,867.2,11.3,29.0,10.0
2006-09-11,17.6,35.6,867.2,865.4,11.0,27.0,8.0
2006-09-12,17.4,35.8,868.0,865.7,10.9,36.0,5.0
2006-09-13,18.4,32.0,869.2,867.2,11.0,38.0,10.0
2006-09-14,14.0,32.2,867.3,865.2,11.0,42.0,7.0
2006-09-15,14.0,31.0,866.1,864.8,12.1,34.0,12.0
2006-09-16,14.2,28.8,866.8,864.6,11.3,31.0,10.0
2006-09-17,10.2,27.4,867.0,865.9,10.8,35.0,9.0
2006-09-18,12.2,29.4,866.8,865.3,10.5,33.0,10.0
2006-09-19,13.4,30.6,867.0,865.5,11.2,31.0,13.0
2006-09-20,14.6,31.4,867.1,865.5,10.7,27.0,10.0
2006-09-21,14.6,30.6,867.3,865.6,10.8,32.0,11.0
2006-09-22,15.4,30.4,866.9,865.6,11.0,33.0,13.0
2006-09-23,15.6,30.4,868.8,866.0,10.5,36.0,17.0
2006-09-24,15.4,31.6,870.4,869.0,10.6,40.0,13.0
2006-09-25,16.4,32.2,870.7,867.6,10.6,31.0,12.0
2006-09-26,16.2,30.2,867.7,866.7,10.7,39.0,18.0
2006-09-27,11.2,26.8,867.1,866.1,10.8,50.0,14.0
2006-09-28,10.2,27.0,868.3,866.8,10.8,52.0,14.0
2006-09-29,11.2,29.2,869.2,867.8,10.7,47.0,17.0
2006-09-30,13.4,29.4,869.3,867.7,10.6,37.0,18.0
2006-10-01,14.0,29.8,869.9,868.5,9.2,34.0,14.0
2006-10-02,15.0,29.2,870.6,869.1,4.7,34.0,19.0
2006-10-03,15.8,30.8,871.8,869.4,9.3,32.0,17.0
2006-10-04,17.2,31.0,872.0,869.9,6.4,44.0,15.0
2006-10-05,11.8,30.0,870.0,868.6,10.4,56.0,24.0
2006-10-06,12.0,25.8,868.3,866.5,10.5,59.0,22.0
2006-10-07,10.2,25.8,867.2,865.2,10.4,52.0,20.0
2006-10-08,11.6,26.2,868.4,865.8,10.3,49.0,17.0
2006-10-09,11.6,28.8,870.1,868.2,10.3,36.0,14.0
2006-10-10,16.8,28.6,870.8,869.0,9.9,37.0,15.0
2006-10-11,15.6,24.6,874.4,871.6,1.6,65.0,27.0
2006-10-12,13.0,29.4,875.1,873.1,6.8,65.0,20.0
2006-10-13,14.2,27.0,877.6,872.1,7.2,81.0,24.0
2006-10-14,12.4,24.2,874.1,871.7,3.5,83.0,37.0
2006-10-15,13.8,17.4,872.9,869.0,0.0,85.0,60.0
2006-10-16,12.2,22.6,870.1,867.9,6.3,78.0,42.0
2006-10-17,13.6,22.6,872.9,870.0,0.6,81.0,55.0
2006-10-18,13.8,21.8,874.4,872.7,0.1,70.0,41.0
2006-10-19,14.2,27.6,873.0,871.1,7.5,64.0,25.0
2006-10-20,14.8,27.8,873.1,870.3,6.6,58.0,19.0
2006-10-21,16.4,25.4,873.5,870.0,1.7,83.0,24.0
2006-10-22,14.4,23.0,871.9,870.6,7.0,73.0,24.0
2006-10-23,12.0,23.0,873.2,870.9,3.5,89.0,33.0
2006-10-24,11.0,17.4,872.7,871.1,0.1,86.0,69.0
2006-10-25,11.2,20.2,872.9,870.6,0.6,86.0,53.0
2006-10-26,11.8,19.4,873.3,870.9,0.0,84.0,55.0
2006-10-27,10.8,20.6,871.7,870.3,5.6,81.0,52.0
2006-10-28,10.6,21.4,870.6,868.8,5.0,81.0,40.0
2006-10-29,13.2,16.6,868.5,866.6,0.8,83.0,61.0
2006-10-30,12.4,19.0,871.5,868.2,6.0,95.0,62.0
2006-10-31,13.4,19.2,876.0,871.5,3.2,93.0,70.0
2006-11-01,12.8,19.2,875.6,870.5,3.2,95.0,71.0
2006-11-02,12.8,19.4,869.8,867.3,4.0,87.0,61.0
2006-11-03,8.6,19.0,870.6,867.6,9.8,90.0,32.0
2006-11-04,5.6,20.8,872.4,870.1,9.3,80.0,28.0
2006-11-05,9.8,18.6,871.9,868.9,1.3,83.0,55.0
2006-11-06,12.4,17.2,873.2,871.3,0.6,90.0,76.0
2006-11-07,11.6,17.0,872.2,869.3,0.0,93.0,64.0
2006-11-08,8.2,15.2,871.6,869.9,8.2,90.0,36.0
2006-11-09,3.4,15.4,871.2,869.7,9.3,85.0,32.0
2006-11-10,2.2,15.2,871.9,870.6,9.6,83.0,27.0
2006-11-11,1.0,16.2,872.5,870.5,10.6,66.0,16.0
2006-11-12,6.4,16.6,870.8,868.9,7.0,73.0,37.0
2006-11-13,5.8,14.4,869.5,867.6,0.6,94.0,76.0
2006-11-14,3.4,16.0,869.0,867.0,9.4,90.0,36.0
2006-11-15,2.4,14.6,869.5,867.3,7.9,84.0,34.0
2006-11-16,6.2,13.4,869.8,868.3,7.8,90.0,44.0
2006-11-17,1.2,13.6,869.0,867.8,9.5,90.0,41.0
2006-11-18,0.8,12.6,869.2,867.7,8.7,92.0,42.0
2006-11-19,2.8,9.8,868.7,866.2,3.1,87.0,44.0
2006-11-20,2.6,8.4,870.8,864.4,4.4,86.0,59.0
2006-11-21,-0.6,12.6,871.9,870.1,9.0,83.0,40.0
2006-11-22,-0.8,14.2,871.0,869.6,9.3,76.0,24.0
2006-11-23,-1.0,14.6,871.5,869.8,6.5,70.0,18.0
2006-11-24,-1.2,14.4,871.2,870.2,6.0,68.0,31.0
2006-11-25,2.0,14.0,871.2,869.2,6.0,74.0,28.0
2006-11-26,1.8,14.6,870.0,868.2,8.2,74.0,33.0
2006-11-27,1.0,13.4,870.4,868.4,8.8,78.0,34.0
2006-11-28,-0.2,12.2,869.8,868.3,9.2,82.0,25.0
2006-11-29,-1.0,11.8,869.6,868.1,9.3,74.0,25.0
2006-11-30,-2.0,11.4,871.0,869.3,8.7,74.0,21.0
2006-12-01,-1.6,11.6,871.0,868.3,8.9,70.0,31.0
2006-12-02,-3.2,10.8,868.0,864.9,6.4,71.0,34.0
2006-12-03,1.0,8.4,870.6,865.0,8.9,67.0,33.0
2006-12-04,-2.0,11.8,872.2,870.9,8.5,62.0,23.0
2006-12-05,-2.4,9.8,872.7,870.2,3.8,62.0,29.0
2006-12-06,-2.6,12.0,872.6,869.9,6.3,68.0,30.0
2006-12-07,3.0,6.2,869.4,866.5,0.0,96.0,71.0
2006-12-08,2.4,9.4,873.0,867.8,7.8,96.0,60.0
2006-12-09,-0.4,10.6,874.7,873.3,8.0,92.0,50.0
2006-12-10,-0.8,10.2,873.7,869.6,1.5,100.0,53.0
2006-12-11,0.0,7.6,869.2,867.6,4.8,96.0,62.0
2006-12-12,0.4,9.2,870.1,867.7,6.8,92.0,50.0
2006-12-13,-1.4,7.4,871.8,869.5,3.6,91.0,56.0
2006-12-14,-2.6,8.6,872.8,871.4,8.8,80.0,43.0
2006-12-15,-3.0,7.6,872.4,870.7,4.7,89.0,36.0
2006-12-16,0.2,7.6,871.8,867.7,1.2,79.0,37.0
2006-12-17,1.6,7.4,869.7,863.8,3.0,86.0,51.0
2006-12-18,-0.8,8.0,872.6,869.3,8.1,82.0,54.0
2006-12-19,-1.0,13.6,873.6,871.6,8.9,88.0,33.0
2006-12-20,-0.6,14.2,872.7,871.4,8.8,75.0,25.0
2006-12-21,-1.4,12.6,872.0,869.1,7.9,76.0,33.0
2006-12-22,-1.2,9.8,869.1,866.6,6.2,83.0,36.0
2006-12-23,0.6,3.0,867.7,864.9,0.0,96.0,83.0
2006-12-24,0.4,8.2,867.5,864.7,8.6,96.0,55.0
2006-12-25,-2.8,8.8,868.6,867.3,8.7,84.0,42.0
2006-12-26,-2.8,7.2,867.8,865.1,9.0,69.0,31.0
2006-12-27,1.6,6.2,864.9,857.9,0.0,85.0,40.0
2006-12-28,-3.0,6.4,870.2,859.5,3.1,96.0,56.0
2006-12-29,-7.8,3.2,872.4,870.0,8.8,83.0,56.0
2006-12-30,-7.6,5.6,873.9,872.1,8.9,78.0,34.0
2006-12-31,-5.8,7.8,872.8,871.6,8.9,79.0,28.0
2007-01-01,-6.0,8.6,872.8,870.8,8.7,96.0,27.0
2007-01-02,-6.4,6.4,874.6,872.4,9.0,86.0,27.0
2007-01-03,-6.0,8.6,877.3,875.2,9.0,80.0,27.0
2007-01-04,-4.0,13.2,877.9,875.0,8.7,64.0,22.0
2007-01-05,1.0,10.6,874.3,867.5,0.0,96.0,19.0
2007-01-06,-2.4,5.8,869.8,868.0,0.7,93.0,84.0
2007-01-07,0.4,6.6,870.6,869.1,6.0,93.0,54.0
2007-01-08,-2.2,2.0,871.0,868.4,0.0,96.0,86.0
2007-01-09,-4.8,6.6,873.1,871.6,8.5,94.0,63.0
2007-01-10,-3.8,8.0,873.2,871.7,8.8,88.0,46.0
2007-01-11,-3.6,10.2,872.6,870.4,8.8,82.0,30.0
2007-01-12,1.6,5.0,870.0,866.6,0.0,96.0,77.0
2007-01-13,2.0,7.6,870.8,866.9,1.2,100.0,80.0
2007-01-14,-0.2,6.8,872.2,870.9,3.8,100.0,61.0
2007-01-15,-2.6,8.8,872.0,869.4,7.7,99.0,47.0
2007-01-16,-1.6,8.2,868.7,865.9,1.8,83.0,33.0
2007-01-17,-4.8,6.4,874.3,866.8,7.4,91.0,44.0
2007-01-18,-4.8,8.4,875.0,873.3,9.3,81.0,26.0
2007-01-19,-4.2,10.0,874.5,873.1,9.4,84.0,27.0
2007-01-20,-3.6,9.0,873.1,866.6,4.7,85.0,22.0
2007-01-21,-0.3,6.4,866.7,863.7,0.0,92.0,73.0
2007-01-22,-0.8,6.2,872.2,865.4,6.7,96.0,72.0
2007-01-23,-2.0,11.6,876.1,873.0,9.3,82.0,35.0
2007-01-24,-0.4,14.4,877.3,875.5,9.0,73.0,27.0
2007-01-25,-1.2,15.6,877.2,875.7,9.4,70.0,18.0
2007-01-26,-1.6,15.0,875.7,873.5,9.5,68.0,21.0
2007-01-27,-2.4,15.6,873.8,871.6,9.5,73.0,18.0
2007-01-28,-1.0,13.8,871.8,866.0,9.3,70.0,10.0
2007-01-29,2.2,10.8,865.6,862.0,3.6,75.0,27.0
2007-01-30,2.6,9.2,866.6,864.7,7.4,93.0,45.0
2007-01-31,1.0,5.8,870.7,866.1,0.7,89.0,68.0
2007-02-01,-0.2,7.6,872.9,870.1,4.6,89.0,52.0
2007-02-02,-2.8,11.4,871.2,868.6,9.2,77.0,34.0
2007-02-03,2.2,8.8,868.1,861.6,0.0,90.0,58.0
2007-02-04,-1.0,9.4,864.6,855.7,0.0,100.0,84.0
2007-02-05,0.2,8.8,868.4,865.4,5.3,93.0,61.0
2007-02-06,0.8,9.2,868.6,867.2,0.0,93.0,39.0
2007-02-07,2.8,8.4,866.9,864.6,0.5,100.0,63.0
2007-02-08,-3.6,8.4,870.6,867.1,8.8,97.0,40.0
2007-02-09,-0.8,12.4,869.7,867.5,9.8,85.0,39.0
2007-02-10,1.0,12.0,867.3,865.6,2.0,86.0,26.0
2007-02-11,1.0,10.8,868.9,867.0,9.8,87.0,48.0
2007-02-12,0.0,13.0,869.6,867.7,9.2,90.0,45.0
2007-02-13,0.2,14.0,866.6,863.7,7.3,93.0,31.0
2007-02-14,3.0,10.0,868.4,864.3,4.6,93.0,65.0
2007-02-15,0.4,11.4,868.5,865.6,7.0,93.0,46.0
2007-02-16,0.2,6.4,865.0,863.4,0.4,96.0,66.0
2007-02-17,-2.4,9.6,868.3,865.3,7.6,95.0,52.0
2007-02-18,-0.4,11.0,867.3,864.4,9.7,92.0,43.0
2007-02-19,2.0,10.4,867.9,865.9,3.7,96.0,60.0
2007-02-20,-0.4,10.6,871.0,867.8,10.1,86.0,43.0
2007-02-21,-1.0,12.4,871.4,869.5,9.7,85.0,19.0
2007-02-22,1.0,12.4,868.3,865.1,1.5,90.0,35.0
2007-02-23,2.0,13.0,867.0,865.4,10.2,93.0,56.0
2007-02-24,2.2,14.2,866.6,864.2,5.0,90.0,39.0
2007-02-25,5.6,16.0,863.2,860.3,9.4,73.0,28.0
2007-02-26,3.2,11.2,864.2,860.7,2.0,89.0,54.0
2007-02-27,3.2,10.6,867.8,863.2,6.2,93.0,57.0
2007-02-28,0.6,12.2,868.4,867.0,9.6,93.0,50.0
2007-03-01,1.6,10.8,867.9,861.1,0.0,89.0,39.0
2007-03-02,1.4,10.0,870.3,861.8,5.2,93.0,65.0
2007-03-03,0.0,12.8,871.9,870.0,10.5,86.0,42.0
2007-03-04,1.4,14.0,871.2,869.9,10.5,86.0,36.0
2007-03-05,2.8,16.0,872.8,869.4,9.0,75.0,30.0
2007-03-06,6.4,13.8,866.6,863.7,1.8,83.0,37.0
2007-03-07,-0.6,12.6,867.2,865.0,10.5,89.0,40.0
2007-03-08,0.8,14.8,866.7,864.0,7.6,79.0,36.0
2007-03-09,0.6,14.8,865.7,863.6,9.4,85.0,32.0
2007-03-10,1.2,15.0,868.1,865.5,10.7,80.0,26.0
2007-03-11,-0.4,17.4,868.8,866.4,10.8,65.0,18.0
2007-03-12,3.0,17.4,865.6,863.3,10.2,57.0,20.0
2007-03-13,3.4,17.8,864.1,861.7,10.3,52.0,19.0
2007-03-14,7.8,16.8,861.9,860.4,9.6,71.0,32.0
2007-03-15,2.8,17.0,860.6,857.2,9.9,81.0,24.0
2007-03-16,1.4,8.2,862.8,857.5,2.8,93.0,61.0
2007-03-17,-0.2,7.0,864.7,862.3,1.2,90.0,68.0
2007-03-18,0.4,6.6,864.0,861.6,3.1,93.0,62.0
2007-03-19,-1.6,10.6,866.8,863.7,6.9,87.0,42.0
2007-03-20,0.0,12.4,869.6,866.2,7.4,79.0,36.0
2007-03-21,4.8,12.8,869.6,868.3,1.5,81.0,37.0
2007-03-22,1.6,15.0,870.7,868.4,10.0,74.0,30.0
2007-03-23,2.4,16.0,872.4,870.0,4.2,77.0,27.0
2007-03-24,5.4,15.6,872.7,869.8,0.0,64.0,36.0
2007-03-25,8.4,12.8,869.7,866.0,0.0,92.0,65.0
2007-03-26,6.2,16.0,864.9,862.1,1.0,97.0,37.0
2007-03-27,7.4,12.6,865.5,859.9,3.0,97.0,54.0
2007-03-28,2.2,14.6,867.2,865.5,9.8,78.0,37.0
2007-03-29,2.2,13.6,867.9,866.1,6.8,83.0,35.0
2007-03-30,2.4,12.6,869.7,867.1,8.7,71.0,35.0
2007-03-31,0.6,14.2,870.7,868.8,8.7,74.0,27.0
2007-04-01,4.0,13.6,869.5,864.3,3.5,76.0,44.0
2007-04-02,5.0,14.4,863.0,860.7,3.6,83.0,42.0
2007-04-03,3.0,13.2,865.3,861.6,6.8,90.0,44.0
2007-04-04,6.4,16.4,868.2,865.0,6.4,82.0,35.0
2007-04-05,6.6,17.4,871.9,868.4,11.8,80.0,20.0
2007-04-06,4.0,21.0,872.1,870.6,10.5,54.0,23.0
2007-04-07,9.0,22.0,869.7,867.3,3.3,60.0,23.0
2007-04-08,12.6,23.0,865.7,861.3,3.3,42.0,30.0
2007-04-09,13.4,20.2,865.5,860.9,7.0,64.0,39.0
2007-04-10,7.0,19.2,865.9,862.2,2.2,92.0,53.0
2007-04-11,8.0,17.4,863.5,858.7,0.0,87.0,66.0
2007-04-12,6.2,17.0,866.6,864.3,1.6,75.0,32.0
2007-04-13,4.0,18.6,866.7,864.3,12.0,82.0,23.0
2007-04-14,7.4,13.8,862.8,859.5,1.3,92.0,58.0
2007-04-15,5.8,10.6,869.8,862.5,1.0,91.0,77.0
2007-04-16,4.6,16.0,871.5,869.6,7.5,77.0,39.0
2007-04-17,5.0,19.4,871.0,868.5,11.2,82.0,35.0
2007-04-18,8.0,22.0,868.0,864.1,3.6,70.0,25.0
2007-04-19,13.6,20.4,867.8,864.3,4.2,68.0,36.0
2007-04-20,4.8,17.2,871.7,867.6,11.1,88.0,31.0
2007-04-21,4.2,18.6,872.3,870.8,10.5,62.0,23.0
2007-04-22,4.6,19.6,871.6,869.9,5.2,60.0,19.0
2007-04-23,6.2,23.2,869.2,865.5,11.1,51.0,25.0
2007-04-24,12.6,21.6,865.1,863.1,0.0,78.0,24.0
2007-04-25,11.2,17.4,869.2,865.3,0.3,93.0,61.0
2007-04-26,9.0,22.8,870.6,869.0,9.5,89.0,35.0
2007-04-27,11.8,21.4,871.5,867.3,1.4,91.0,41.0
2007-04-28,11.0,21.8,868.2,866.3,10.2,87.0,36.0
2007-04-29,10.0,22.6,869.6,864.8,4.4,90.0,41.0
2007-04-30,15.8,21.6,867.4,863.7,0.7,77.0,45.0
2007-05-01,3.8,23.2,872.4,867.5,11.0,77.0,10.0
2007-05-02,6.6,25.8,873.0,870.5,9.8,59.0,20.0
2007-05-03,10.8,24.4,870.3,868.7,4.5,64.0,29.0
2007-05-04,11.4,25.6,868.0,866.4,2.7,56.0,27.0
2007-05-05,14.2,27.2,869.2,867.2,4.0,59.0,26.0
2007-05-06,13.6,28.0,869.7,868.5,10.0,63.0,29.0
2007-05-07,13.0,30.0,869.5,867.1,10.0,57.0,20.0
2007-05-08,14.2,29.6,868.4,865.9,11.2,52.0,20.0
2007-05-09,13.4,29.2,867.8,866.3,10.3,52.0,17.0
2007-05-10,13.6,31.0,868.8,866.8,5.8,46.0,19.0
2007-05-11,15.4,30.6,867.8,865.2,0.0,48.0,25.0
2007-05-12,18.0,29.6,866.9,864.5,1.4,47.0,21.0
2007-05-13,18.0,29.4,865.6,863.6,5.4,58.0,22.0
2007-05-14,13.8,26.2,864.9,863.2,9.5,64.0,27.0
2007-05-15,13.4,26.4,866.1,864.2,5.5,76.0,28.0
2007-05-16,13.0,25.4,866.1,864.8,2.0,69.0,32.0
2007-05-17,14.0,24.4,867.4,864.3,2.2,78.0,30.0
2007-05-18,11.2,24.2,869.2,866.2,2.2,76.0,29.0
2007-05-19,11.4,27.0,870.0,868.2,3.4,61.0,23.0
2007-05-20,13.0,28.4,869.3,867.6,4.1,59.0,22.0
2007-05-21,14.0,29.6,867.5,865.4,4.5,60.0,21.0
2007-05-22,16.0,31.0,865.9,863.9,10.0,48.0,17.0
2007-05-23,15.2,32.2,869.3,865.3,9.4,54.0,15.0
2007-05-24,14.4,33.6,870.7,869.0,8.7,41.0,12.0
